id,rank,title,year,image,imDbRating,imDbRatingCount,cast_length,cast,pct_nepo
tt7366338,5,Chernobyl,2019,https://m.media-amazon.com/images/M/MV5BNTdkN2QwMDItMDVhNS00ZjFiLWEzNTctMzY5ODQzYWNkMDllXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_Ratio0.7313_AL_.jpg,9.3,803439,18.0,"{'name': 'Alan Williams', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Alan_Williams_(actor)', 'nepo': False, 'parents': []}",0.1111111111111111
tt7366338,5,Chernobyl,2019,https://m.media-amazon.com/images/M/MV5BNTdkN2QwMDItMDVhNS00ZjFiLWEzNTctMzY5ODQzYWNkMDllXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_Ratio0.7313_AL_.jpg,9.3,803439,18.0,"{'name': 'Alex Ferns', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Alex_Ferns', 'nepo': False, 'parents': []}",0.1111111111111111
tt7366338,5,Chernobyl,2019,https://m.media-amazon.com/images/M/MV5BNTdkN2QwMDItMDVhNS00ZjFiLWEzNTctMzY5ODQzYWNkMDllXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_Ratio0.7313_AL_.jpg,9.3,803439,18.0,"{'name': 'Ralph Ineson', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/1/13/Ralphinesonadjusted.jpg/220px-Ralphinesonadjusted.jpg', 'link': 'https://en.wikipedia.org/wiki/Ralph_Ineson', 'nepo': False, 'parents': []}",0.1111111111111111
tt7366338,5,Chernobyl,2019,https://m.media-amazon.com/images/M/MV5BNTdkN2QwMDItMDVhNS00ZjFiLWEzNTctMzY5ODQzYWNkMDllXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_Ratio0.7313_AL_.jpg,9.3,803439,18.0,"{'name': 'Barry Keoghan', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/56/Barry_Keoghan_in_2020.png/220px-Barry_Keoghan_in_2020.png', 'link': 'https://en.wikipedia.org/wiki/Barry_Keoghan', 'nepo': False, 'parents': []}",0.1111111111111111
tt7366338,5,Chernobyl,2019,https://m.media-amazon.com/images/M/MV5BNTdkN2QwMDItMDVhNS00ZjFiLWEzNTctMzY5ODQzYWNkMDllXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_Ratio0.7313_AL_.jpg,9.3,803439,18.0,"{'name': 'Fares Fares', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Fares_Fares_in_2019_%282_av_3%29.jpg/220px-Fares_Fares_in_2019_%282_av_3%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Fares_Fares', 'nepo': False, 'parents': []}",0.1111111111111111
tt7366338,5,Chernobyl,2019,https://m.media-amazon.com/images/M/MV5BNTdkN2QwMDItMDVhNS00ZjFiLWEzNTctMzY5ODQzYWNkMDllXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_Ratio0.7313_AL_.jpg,9.3,803439,18.0,"{'name': 'Michael McElhatton', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Michael_McElhatton', 'nepo': False, 'parents': []}",0.1111111111111111
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Pamela Anderson Lee', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/0/0d/AV0A6273_Pamela_Anderson.jpg/220px-AV0A6273_Pamela_Anderson.jpg', 'link': 'https://en.wikipedia.org/wiki/Pamela_Anderson', 'nepo': False, 'parents': []}",0.14285714285714285
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Temuera Morrison', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/0/03/Temuera_Morrison_2016.jpg/220px-Temuera_Morrison_2016.jpg', 'link': 'https://en.wikipedia.org/wiki/Temuera_Morrison', 'nepo': True, 'parents': [{'name': 'Atareta Maxwell', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Atareta_Maxwell'}]}",0.14285714285714285
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Victoria Rowell', 'image': 'upload.wikimedia.org/wikipedia/commons/5/58/De%27Von_Brown_with_Actress_Victoria_Rowell.jpg', 'link': 'https://en.wikipedia.org/wiki/Victoria_Rowell', 'nepo': False, 'parents': []}",0.14285714285714285
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Jack Noseworthy', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Jack_Noseworthy', 'nepo': False, 'parents': []}",0.14285714285714285
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Xander Berkeley', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/0/07/Xander_Berkeley_2016.jpg/220px-Xander_Berkeley_2016.jpg', 'link': 'https://en.wikipedia.org/wiki/Xander_Berkeley', 'nepo': False, 'parents': []}",0.14285714285714285
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Udo Kier', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/0/05/Udo_KIER_festival_de_Cannes_2011.jpg/220px-Udo_KIER_festival_de_Cannes_2011.jpg', 'link': 'https://en.wikipedia.org/wiki/Udo_Kier', 'nepo': False, 'parents': []}",0.14285714285714285
tt0306414,6,The Wire,2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,9.3,355072,7.0,"{'name': 'Steve Railsback', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Steve_Railsback.jpg/220px-Steve_Railsback.jpg', 'link': 'https://en.wikipedia.org/wiki/Steve_Railsback', 'nepo': False, 'parents': []}",0.14285714285714285
tt0417299,7,Avatar: The Last Airbender,2005,https://m.media-amazon.com/images/M/MV5BODc5YTBhMTItMjhkNi00ZTIxLWI0YjAtNTZmOTY0YjRlZGQ0XkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_Ratio0.6716_AL_.jpg,9.2,334776,10.0,"{'name': 'Zach Tyler Eisen', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Zach_Tyler_Eisen', 'nepo': False, 'parents': []}",0.1
tt0417299,7,Avatar: The Last Airbender,2005,https://m.media-amazon.com/images/M/MV5BODc5YTBhMTItMjhkNi00ZTIxLWI0YjAtNTZmOTY0YjRlZGQ0XkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_Ratio0.6716_AL_.jpg,9.2,334776,10.0,"{'name': 'Mae Whitman', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Mae_Whitman_March_22%2C_2014_%28cropped%29.jpg/220px-Mae_Whitman_March_22%2C_2014_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Mae_Whitman', 'nepo': True, 'parents': [{'name': 'Pat Musick', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/2/20/Pat_Musick.JPG/220px-Pat_Musick.JPG', 'link': 'https://en.wikipedia.org/wiki/Pat_Musick'}]}",0.1
tt0417299,7,Avatar: The Last Airbender,2005,https://m.media-amazon.com/images/M/MV5BODc5YTBhMTItMjhkNi00ZTIxLWI0YjAtNTZmOTY0YjRlZGQ0XkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_Ratio0.6716_AL_.jpg,9.2,334776,10.0,"{'name': 'Jack DeSena', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Jack_DeSena_by_Gage_Skidmore.jpg/220px-Jack_DeSena_by_Gage_Skidmore.jpg', 'link': 'https://en.wikipedia.org/wiki/Jack_DeSena', 'nepo': False, 'parents': []}",0.1
