id,title,year,image,imdb-rating,imdb-rating-count,cast_length,cast,pct_nepo
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Brian Tyree Henry', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Brian_Tyree_Henry_by_Gage_Skidmore.jpg/220px-Brian_Tyree_Henry_by_Gage_Skidmore.jpg', 'link': 'https://en.wikipedia.org/wiki/Brian_Tyree_Henry', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Luna Lauren Vélez', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/2/21/Lauren_V%C3%A9lez_%28cropped%29.jpg/220px-Lauren_V%C3%A9lez_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Lauren_V%C3%A9lez', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Jake Johnson', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Jake_Johnson_by_Gage_Skidmore.jpg/220px-Jake_Johnson_by_Gage_Skidmore.jpg', 'link': 'https://en.wikipedia.org/wiki/Jake_Johnson', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Jason Schwartzman', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Jason_Schwartzman_in_2018_by_Sachyn_Mital_%28cropped%29.jpg/220px-Jason_Schwartzman_in_2018_by_Sachyn_Mital_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Jason_Schwartzman', 'nepo': True, 'parents': [{'name': 'Jack Schwartzman', 'image': 'upload.wikimedia.org/wikipedia/en/thumb/5/56/JackSchwartzman.jpg/220px-JackSchwartzman.jpg', 'link': 'https://en.wikipedia.org/wiki/Jack_Schwartzman'}, {'name': 'Talia Shire', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Talia_Shire_1976_edit.JPG/220px-Talia_Shire_1976_edit.JPG', 'link': 'https://en.wikipedia.org/wiki/Talia_Shire'}]}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Issa Rae', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Issa_Rae_%28cropped%29.jpg/220px-Issa_Rae_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Issa_Rae', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Karan Soni', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/1/19/Karan_Soni_by_Gage_Skidmore.jpg/220px-Karan_Soni_by_Gage_Skidmore.jpg', 'link': 'https://en.wikipedia.org/wiki/Karan_Soni', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Shea Whigham', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/7/76/Shea_Whigham_in_2018.jpg/220px-Shea_Whigham_in_2018.jpg', 'link': 'https://en.wikipedia.org/wiki/Shea_Whigham', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Greta Lee', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/53/MKr22865_Greta_Lee_%28Past_Lives%2C_Berlinale_2023%29.jpg/220px-MKr22865_Greta_Lee_%28Past_Lives%2C_Berlinale_2023%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Greta_Lee', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Daniel Kaluuya', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Daniel_Kaluuya_%2835411578144%29_%28cropped_2%29.jpg/220px-Daniel_Kaluuya_%2835411578144%29_%28cropped_2%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Daniel_Kaluuya', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Mahershala Ali', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Mahershala_Ali_by_Gage_Skidmore_%28cropped%29.jpg/220px-Mahershala_Ali_by_Gage_Skidmore_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Mahershala_Ali', 'nepo': False, 'parents': []}",0.15384615384615385
tt9362722,Spider-Man: Across the Spider-Verse,2023,https://m.media-amazon.com/images/M/MV5BMzI0NmVkMjEtYmY4MS00ZDMxLTlkZmEtMzU4MDQxYTMzMjU2XkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6716_AL_.jpg,8.9,155654,13.0,"{'name': 'Oscar Isaac', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Oscar_Isaac_by_Gage_Skidmore.jpg/220px-Oscar_Isaac_by_Gage_Skidmore.jpg', 'link': 'https://en.wikipedia.org/wiki/Oscar_Isaac', 'nepo': False, 'parents': []}",0.15384615384615385
tt15671028,No Hard Feelings,2023,https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6716_AL_.jpg,6.8,7794,5.0,"{'name': 'Jennifer Lawrence', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/54/Jennifer_Lawrence_in_2016.jpg/220px-Jennifer_Lawrence_in_2016.jpg', 'link': 'https://en.wikipedia.org/wiki/Jennifer_Lawrence', 'nepo': False, 'parents': []}",0.2
tt15671028,No Hard Feelings,2023,https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6716_AL_.jpg,6.8,7794,5.0,"{'name': 'Andrew Barth Feldman', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/4/46/Andrew_Barth_Feldman_2023.png/220px-Andrew_Barth_Feldman_2023.png', 'link': 'https://en.wikipedia.org/wiki/Andrew_Barth_Feldman', 'nepo': False, 'parents': []}",0.2
tt15671028,No Hard Feelings,2023,https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6716_AL_.jpg,6.8,7794,5.0,"{'name': 'Laura Benanti', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/6/69/Laura_Benanti_cropped.jpg/220px-Laura_Benanti_cropped.jpg', 'link': 'https://en.wikipedia.org/wiki/Laura_Benanti', 'nepo': False, 'parents': []}",0.2
tt15671028,No Hard Feelings,2023,https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6716_AL_.jpg,6.8,7794,5.0,"{'name': 'Natalie Morales', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Natalie_Morales%2C_San_Diego_Comic_Con_2009.jpg/220px-Natalie_Morales%2C_San_Diego_Comic_Con_2009.jpg', 'link': 'https://en.wikipedia.org/wiki/Natalie_Morales_(actress)', 'nepo': False, 'parents': []}",0.2
tt15671028,No Hard Feelings,2023,https://m.media-amazon.com/images/M/MV5BMjg3N2M3OWUtZGQ3NC00OGI1LTllZDUtMTdiYWQxMTk0YTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio0.6716_AL_.jpg,6.8,7794,5.0,"{'name': 'Matthew Broderick', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Matthew_Broderick_2022.jpg/220px-Matthew_Broderick_2022.jpg', 'link': 'https://en.wikipedia.org/wiki/Matthew_Broderick', 'nepo': True, 'parents': [{'name': 'James Broderick', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/7/77/James_Broderick_1959.JPG/220px-James_Broderick_1959.JPG', 'link': 'https://en.wikipedia.org/wiki/James_Broderick'}, {'name': 'Patricia Broderick', 'image': 'upload.wikimedia.org/wikipedia/en/thumb/0/0b/Patricia_Broderick.jpg/220px-Patricia_Broderick.jpg', 'link': 'https://en.wikipedia.org/wiki/Patricia_Broderick'}]}",0.2
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Jason Schwartzman', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Jason_Schwartzman_in_2018_by_Sachyn_Mital_%28cropped%29.jpg/220px-Jason_Schwartzman_in_2018_by_Sachyn_Mital_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Jason_Schwartzman', 'nepo': True, 'parents': [{'name': 'Jack Schwartzman', 'image': 'upload.wikimedia.org/wikipedia/en/thumb/5/56/JackSchwartzman.jpg/220px-JackSchwartzman.jpg', 'link': 'https://en.wikipedia.org/wiki/Jack_Schwartzman'}, {'name': 'Talia Shire', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Talia_Shire_1976_edit.JPG/220px-Talia_Shire_1976_edit.JPG', 'link': 'https://en.wikipedia.org/wiki/Talia_Shire'}]}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Scarlett Johansson', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Scarlett_Johansson_by_Gage_Skidmore_2_%28cropped%2C_2%29.jpg/220px-Scarlett_Johansson_by_Gage_Skidmore_2_%28cropped%2C_2%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Scarlett_Johansson', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Tom Hanks', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Tom_Hanks_TIFF_2019.jpg/220px-Tom_Hanks_TIFF_2019.jpg', 'link': 'https://en.wikipedia.org/wiki/Tom_Hanks', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Jeffrey Wright', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/5/51/Jeffrey_Wright_by_Gage_Skidmore_3.jpg/220px-Jeffrey_Wright_by_Gage_Skidmore_3.jpg', 'link': 'https://en.wikipedia.org/wiki/Jeffrey_Wright', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Tilda Swinton', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Tilda_Swinton_Viennale_2018.jpg/220px-Tilda_Swinton_Viennale_2018.jpg', 'link': 'https://en.wikipedia.org/wiki/Tilda_Swinton', 'nepo': True, 'parents': [{'name': 'John Swinton of Kimmerghame', 'image': '', 'link': 'https://en.wikipedia.org/wiki/John_Swinton_of_Kimmerghame'}]}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Bryan Cranston', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Bryan_Cranston_at_the_2018_Berlin_Film_Festival_%282%29.jpg/220px-Bryan_Cranston_at_the_2018_Berlin_Film_Festival_%282%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Bryan_Cranston', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Edward Norton', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/3/35/Ed_Norton_Shankbone_Metropolitan_Opera_2009.jpg/220px-Ed_Norton_Shankbone_Metropolitan_Opera_2009.jpg', 'link': 'https://en.wikipedia.org/wiki/Edward_Norton', 'nepo': True, 'parents': [{'name': 'James Rouse', 'image': '', 'link': 'https://en.wikipedia.org/wiki/James_Rouse'}]}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Adrien Brody', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Adrien_Brody-61845.jpg/220px-Adrien_Brody-61845.jpg', 'link': 'https://en.wikipedia.org/wiki/Adrien_Brody', 'nepo': True, 'parents': [{'name': 'Sylvia Plachy', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Plachy_press_photo.jpg/220px-Plachy_press_photo.jpg', 'link': 'https://en.wikipedia.org/wiki/Sylvia_Plachy'}]}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Liev Schreiber', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/3/30/MJK_08465_Liev_Schreiber_%28Berlinale_2018%29.jpg/220px-MJK_08465_Liev_Schreiber_%28Berlinale_2018%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Liev_Schreiber', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Hope Davis', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Hope_Davis_2010.jpg/220px-Hope_Davis_2010.jpg', 'link': 'https://en.wikipedia.org/wiki/Hope_Davis', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Stephen Park', 'image': '', 'link': 'https://en.wikipedia.org/wiki/Steve_Park_(comedian)', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Rupert Friend', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Rupert_Friend_at_Chelsea_Television_Studios_in_Manhattan%2C_February_2020.jpg/220px-Rupert_Friend_at_Chelsea_Television_Studios_in_Manhattan%2C_February_2020.jpg', 'link': 'https://en.wikipedia.org/wiki/Rupert_Friend', 'nepo': False, 'parents': []}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Maya Hawke', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/1/17/Maya_Hawke_2019_by_Glenn_Francis_%28cropped%29.jpg/220px-Maya_Hawke_2019_by_Glenn_Francis_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Maya_Hawke', 'nepo': True, 'parents': [{'name': 'Ethan Hawke', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Ethan_Hawke_2018.jpg/220px-Ethan_Hawke_2018.jpg', 'link': 'https://en.wikipedia.org/wiki/Ethan_Hawke'}, {'name': 'Uma Thurman', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/4/42/Uma_Thurman_Cannes_2017_%28cropped%29.jpg/220px-Uma_Thurman_Cannes_2017_%28cropped%29.jpg', 'link': 'https://en.wikipedia.org/wiki/Uma_Thurman'}]}",0.23809523809523808
tt14230388,Asteroid City,2023,https://m.media-amazon.com/images/M/MV5BNDJmMzY0ZGUtYWE1My00OWViLTg1NTctOWMwZWJlNDQzNGRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_Ratio0.6716_AL_.jpg,7.1,15589,21.0,"{'name': 'Steve Carell', 'image': 'upload.wikimedia.org/wikipedia/commons/thumb/9/96/Steve_Carell_November_2014.jpg/220px-Steve_Carell_November_2014.jpg', 'link': 'https://en.wikipedia.org/wiki/Steve_Carell', 'nepo': False, 'parents': []}",0.23809523809523808
